0.7717055456037063 0.7769848056232725 0.6854436575128627 0.576915678035965 0.23377213926267082 0.05450336367719488 0.2157486142258931
0.46865594473888295 0.493118310364969 0.0770256277588911 0.1424655809572456 0.7484353065554794 0.0897779106487242 0.3550257127621297
0.4304079303167937 0.5196416866262115 0.9630222898732279 0.4053007053489289 0.5383283461251591 0.04900700027572824 0.12595415534218224
0.5784201834615038 0.7205851114561099 0.9296396372991601 0.0349613077585329 0.593148580623622 0.3278973523708991 0.688212099034003
0.6819602178769415 0.6814416360050576 0.7445972595462707 0.8880401489414468 0.8103179283284665 0.10411599529362214 0.7827118369279351
0.5329089234511908 0.46539059379460146 0.23625528933683582 0.25414747350355593 0.19009223217390558 0.3217554282822531 0.00022221284180634626
0.5210779058911946 0.5802649738442375 0.057206930555578794 0.23794217173275845 0.8251178265524381 0.3015728620080659 0.7369348942565583
0.2519376615222656 0.6231146286591641 0.18601220806168373 0.11736384910297126 0.11293957773161467 0.053139660996771476 0.06683251141480462
0.6529472198556315 0.833539856885865 0.7592839996901836 0.9872539470183023 0.9744191792175677 0.9062782017354448 0.854676245425831
0.6428641615051476 0.9357827981472248 0.0038003806912985105 0.56769179436824 0.9922013134798202 0.5118339870111612 0.8650776308066563
0.9043859781312182 0.2552305940591123 0.7983792862607957 0.26044777721062595 0.7285574480274231 0.41502652693333963 0.31565755285152397
0.10792608704493867 0.3020809089078682 0.07702737162320006 0.9003916002226751 0.7809788283437722 0.3612822140752858 0.7614588819295512
0.7459625760406841 0.6950646053481152 0.1459963530925208 0.4582972133770705 0.22055052552675014 0.8902837356110247 0.27411778519032737
0.7729341954335421 0.7557659413019236 0.20083104228368287 0.8379647444172003 0.11939034450939434 0.7808431637109665 0.6481310754965693
0.4386183247584262 0.923916492927274 0.9423501457154091 0.3188210785361155 0.1224625042959615 0.7433512967092285 0.6314989604913736
0.8960292882776744 0.4402801872634994 0.981220011801117 0.852378527337644 0.3235556997587158 0.4261493715669311 0.5223586609753581
0.7876558669941359 0.6552818469192656 0.24720718295101574 0.3355494952517666 0.2100489445364262 0.250952913678153 0.1911539072793016
0.6406056739429838 0.22066991397647118 0.2110016438296929 0.06524174827745588 0.4710248344162532 0.5632312445442733 0.713904900703044
0.49237086511099015 0.11078975373266076 0.6686115495315889 0.66496075552393 0.003459205468800186 0.8909553852652154 0.9190108425396417
0.5294861935500114 0.0925633733017952 0.04363598708953942 0.6408486056470658 0.5606027185178536 0.16201699155422544 0.787561810872872
0.7759832170394086 0.6943116115214778 0.23780689637470842 0.8184338624795566 0.16980621406685825 0.3409524125783917 0.7937304844212275
0.24554493858816084 0.8707916967164684 0.575250079341814 0.042439696299172436 0.06253219781316954 0.3718141790794871 0.5868842804775054
0.2063109310669301 0.3491419151409213 0.9683540340276671 0.01550859160692708 0.9450759428224802 0.39831568269767115 0.483676414831554
0.11353182816126517 0.1767432225847696 0.3524346943465698 0.5410336062125526 0.5573043957311477 0.5275512212440766 0.152553450593371
0.17395922393128527 0.020044444860049748 0.5481365514185581 0.7319988288158783 0.03793702475354499 0.5494485593043829 0.19411355908663663
0.34847938353911045 0.6456947720460614 0.4899656990745538 0.9038177087428869 0.3041374000094137 0.7944845577221479 0.2171013837682897
0.17617214152867378 0.29005739388534113 0.28226343908811535 0.43725753639665954 0.6992102279790543 0.5676852076350147 0.47169387884680936
0.19763384905788128 0.0768049047583661 0.9098722090680361 0.1417280351352468 0.028104789359476468 0.30058353420738837 0.4086113759757166
0.425351503087806 0.43223928172271053 0.2667649867381019 0.36317412817035033 0.7057840008249918 0.32197200329805054 0.49028488861310493
0.9265024942204714 0.715690276277391 0.7629879639618157 0.7678941414530422 0.7962558962210732 0.6937182721667731 0.3630456286821876
0.11911797252538914 0.5473219171717735 0.18590316766736859 0.546526660745496 0.0720668698123682 0.07425051089451717 0.10543640311649483
0.7490387921568654 0.9589229323226852 0.8486677329099652 0.3303060954039315 0.7950026256632553 0.6963952106450111 0.7726715460835748
0.16307338707674846 0.37004114030424173 0.5356720444823666 0.4021828678401518 0.8811511220749667 0.852956696766025 0.6466025649172897
0.953973864590187 0.23345329552000038 0.7175785510130437 0.4199120186398798 0.6046562492498498 0.02872352591213223 0.9463581779945489
0.5868229738924834 0.5952668451671882 0.4058198704624155 0.9573679017753126 0.21092862606299434 0.5089598557242628 0.19826299098218003
0.8266075072511063 0.5823806199891558 0.7203920032571608 0.6927750219582095 0.34754508240359083 0.9945694774216965 0.7898206115390717
0.7863437255763935 0.8608553265424334 0.1481712022266335 0.36233189176837577 0.915396855378526 0.149660242054945 0.5814830600608912
0.15751686220680738 0.29387848020426244 0.37330157096957184 0.4389927752035041 0.25403671090717395 0.1675463665777679 0.7163626196902554
