0.9864401355033644 0.17589686118228998
0.9977291314346158 0.13450540580818235
0.97200166204557 0.24745210315839283
0.9053202195487557 0.20376478187056607
0.9949882218266265 0.13889166690615912
0.9238630791313617 0.23929590963670047
0.800276306744715 0.22636934146803583
0.8974239666148361 0.1704649307596185
0.8227167010727947 0.22281546432644306
0.9208445069910131 0.1968371526619696
0.8736821206932345 0.216574749504672
0.8608542086123762 0.11911217624600794
0.991920301829305 0.16540486123104559
0.975507539234862 0.18718684225095295
0.8329025927228235 0.12177095288952884
0.9865513302594785 0.24884822796791561
0.971271077078201 0.13297844634984593
0.8861724393053128 0.18540135117591516
0.8525653066079395 0.16725096640302606
0.9721881215153597 0.14052911178720578
0.882485644290255 0.22606717481654337
0.9911087445620119 0.24910477528214545
0.889426984787612 0.12408798253774297
0.9289937500850747 0.2020312417818491
0.9597757780648386 0.10507660905000357
0.9877190128482056 0.24827558570039984
0.8914576818973668 0.1275908064159631
0.828269661666801 0.2337372539359409
0.8083401607504184 0.14144188431700233
0.8775972385151891 0.11021381595843883
0.971081173199382 0.2024951242152963
0.9483602502574395 0.106535220088251
0.9257732637038975 0.2193142581797043
0.9248054541918417 0.18103922760937957
0.8723070655135923 0.11604174710390083
0.9293485183436146 0.1558944235468603
0.9825474949786234 0.23384088635984812
0.8391697949263597 0.18882617171305272
0.9406398158188992 0.12959394097684976
0.8112531990238279 0.12345450937157464
0.898301941462929 0.23927653872493843
0.96692410103288 0.1390858496662991
0.8584899809769273 0.16687077428857802
0.8040535336572918 0.12158920435588712
0.9735765005927055 0.11635162286205894
0.9920569344585526 0.22431809627520757
0.9760525135479735 0.23474166515808353
0.8431414552395098 0.1498184995799092
0.9511874106489127 0.1797225457115385
0.8631050378517547 0.10831231078683173
0.851939062384305 0.13268208589216612
0.9268682634739832 0.12565861546764437
0.9335744727570747 0.2434723121472011
0.9394772691754794 0.12602851554282474
0.9950330464558839 0.15295343699973102
0.9077704970378203 0.21780828471976077
0.9143493304082344 0.22943526778709247
0.8266384201574135 0.17356616310278375
0.9389882451674804 0.1915819450262462
0.991772897886771 0.17045449078038025
0.972670729213166 0.13772277084865353
0.8338704099146069 0.19442983415462428
0.9864183849803134 0.21183484768737054
0.9316625342511629 0.15961805233595372
0.8461066554298514 0.19149151532888187
