0.25198586951202306 0.007792028564291731 0.042539294862558585 0.9002826211808053 0.6736782201116419 0.8387585250589846 0.6919361862423743 0.8062228713559633 0.6399365638064033
0.4664509987420038 0.6859207047297522 0.3854513536608615 0.5460348406762876 0.26539454298604914 0.8852596983243525 0.2874205414683997 0.028879739457521092 0.2544742434733288
0.2894234722861 0.4850514153149209 0.1519943598438448 0.22838256482942598 0.3918354838656526 0.6430437376746566 0.06304300392086537 0.9910840635037554 0.013564278156396048
0.9611253646442851 0.8008639852464039 0.21015210388389216 0.5060873526844126 0.153067424990866 0.44289275453996546 0.9627211424345977 0.10380264187564758 0.7031112889506521
0.4574542307267737 0.7280022535771659 0.31769653420045674 0.09034285134231912 0.09640842490768942 0.9624788938151392 0.29221807187896864 0.946093761282048 0.1253827548618528
0.21144249618372735 0.46168657062481466 0.5546866290425014 0.20841540517398627 0.8372070380937351 0.5874029353091288 0.5853916409872049 0.900936399901589 0.298801568974
0.25518149531008905 0.29952220862490986 0.9883287234888061 0.3623363729687127 0.2746662164652416 0.5572265678729402 0.5286441303747661 0.6718689408958464 0.6166147138770406
0.1954058931289978 0.16041247200629882 0.42179002710519964 0.8873102600654298 0.2174400671824146 0.9885298564258828 0.1060628896678627 0.3918845799866697 0.029370818672033394
0.6590064096229667 0.18530181093218845 0.8277034744113536 0.07306942842640785 0.4971503112520751 0.13844802141560042 0.9388323014216715 0.4650056561775606 0.5787528719638215
0.17388413004875614 0.534369850466701 0.9009268985924069 0.8589272151856658 0.7075445580552348 0.8505343668935271 0.30577127975022356 0.9365562128007683 0.07801232496135002
3.9784024354005965e-05 0.5902871850146332 0.16138055242528326 0.7619969506528804 0.8332114954927922 0.5574859645174588 0.2879912718680523 0.41058502963610266 0.02734873398590998
0.07686923533589929 0.7571671013925286 0.14185285263009262 0.9982058489597753 0.6389363167415576 0.8121700540290098 0.025906045345256423 0.5901465336497862 0.5223650775556946
0.7036342721945189 0.4667271084095229 0.5209924520154021 0.26499756948813247 0.3378598234087603 0.9293803367842445 0.942579370322783 0.4257036140903283 0.31774155078051813
0.32676136333548744 0.441871250771233 0.6644658028326781 0.6989859752872166 0.08414083393799232 0.7924626117325521 0.16533585305700593 0.08471253471828133 0.9880047530309538
0.07089759203651058 0.11284775150963289 0.38930190556387356 0.10662308223983996 0.8919525723117258 0.5963037497098194 0.7681252117624826 0.26487276941424176 0.7115790538636504
0.37029925935388985 0.4946490132087741 0.03554811236469113 0.7127118644703906 0.2473353206360729 0.6116650555278972 0.8140198095853949 0.05793734150305829 0.7456298847038646
0.6430773181237796 0.1891047364723838 0.36290017793477247 0.18711024373970808 0.12661554711749634 0.2581801994876948 0.9612741151754636 0.9928494971791336 0.7566479627460193
0.6964584911624605 0.8301033745379828 0.999632801152076 0.9595427455292768 0.7068997612198368 0.058490882601708205 0.8552065787733677 0.16967128653089047 0.08516861334653658
0.2733774034570231 0.6290322827374751 0.18079909732310173 0.4677424670336776 0.9600084247324592 0.7205613168917648 0.3205986184114379 0.43637219217358736 0.5866508265423515
0.7762992502055618 0.725825564012919 0.46132105999207973 0.3348945592934146 0.9124506247273406 0.39245886405427244 0.10621711955210011 0.8064336907318026 0.4402933364904339
0.48999918395220066 0.9759444696869943 0.7869250369124114 0.5044857703591215 0.41506906000810295 0.9884848592443995 0.0825607891047292 0.7435733330490643 0.46723576884883844
0.33336107930082604 0.43661849731786595 0.8323101039409048 0.043159439210354145 0.8044347910338326 0.1427579762111033 0.19740515952240933 0.5419044248804158 0.9564422292570477
0.9108591152342218 0.15347239214614172 0.7921536252918665 0.6712596925617152 0.8092296407111851 0.2291278943645646 0.3295043138708207 0.9505385214117958 0.14898531444682162
